inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
CIGGBZDSUFTKDD-QUUJSONZSA-N	Ac1Mhrw6	0	-2	-2	13	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	HLFSDGLLUJUHTE-SNVBAGLBSA-N		Lopinavir	Levamisole	
KJHKTHWMRKYKJE-SUGCFTRWSA-N	Lopinavir	1	3	3	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
XSWGKSUFLHUCJR-KECWCRPSSA-N	Chembl322891	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
APJAEXGNDLFGPD-AWCRTANDSA-N	3-Amino-N-{4-[2-(26-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide	1	-2	-2	12	0	1	4	KJHKTHWMRKYKJE-SUGCFTRWSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Lopinavir	Procainamide	Darunavir
SGNCRBDRAPGGCK-UHFFFAOYSA-N	Ac1L8Rwl	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
WHTVZRBIWZFKQO-UHFFFAOYSA-N	Chloroquine	1	3	3	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
CFPKBOINWGZALB-UKNNOAMWSA-N	Chembl265968	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
HIWSRDNBRUFDDW-UHFFFAOYSA-N	Nsc13716	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
ITYQJLOPXWLWNV-UHFFFAOYSA-N	Nsc56655	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
UPZNYIXLPMJBBS-UHFFFAOYSA-N	Nsc56612	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
ROKPQKODUBKEGX-WTGZKXAYSA-N	Chembl275648	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
XJEJTIOABZVCNJ-WUFINQPMSA-N	Ac1L9X2E	0	-2	-2	12	0	2	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	MLBVMOWEQCZNCC-UHFFFAOYSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Lopinavir	Fosamprenavir	Darunavir
WBOWNZHEGFDERP-DYICDNQCSA-N	Chembl278015	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
XXSMGPRMXLTPCZ-UHFFFAOYSA-N	Hydroxychloroquine	1	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
GHRJLZLPJSUIDV-KECWCRPSSA-N	Chembl104538	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
VQNFWUHHBYKTRT-CPCREDONSA-N	Chembl314753	0	-2	-2	11	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	MLBVMOWEQCZNCC-UHFFFAOYSA-N	Lopinavir	Darunavir	Fosamprenavir
OOIYXWDMQADHBI-HJOGWXRNSA-N	Chembl94078	0	-2	-2	11	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Lopinavir	Atazanavir	Darunavir
UHAQIEOQCFBSJX-CHQNGUEUSA-N	Chembl91102	0	-2	-2	10	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
GFEQPJLSPPMUEG-VYIXFUBHSA-N	Gfeqpjlsppmueg-Vyixfubhsa-N	0	-2	-2	10	0	2	2	AXRYRYVKAWYZBR-GASGPIRDSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N		Atazanavir	Lopinavir	
KMAMPFGXPHTYPQ-KMHPXQNHSA-N	Chembl507731	0	-2	-2	10	0	2	2	AXRYRYVKAWYZBR-GASGPIRDSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N		Atazanavir	Lopinavir	
FIWNNAIJMGZTNA-OKDNLZPVSA-N	Palinavir Deriv. 17	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
FOEFFFBPEIGFEX-IJLINHMISA-N	Chembl1835485	0	-2	-2	10	0	2	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N		Lopinavir	Atazanavir	
BOARCKQGDXYXGL-IJLINHMISA-N	Chembl1835487	0	-2	-2	10	0	2	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N		Lopinavir	Atazanavir	
YNTKPAFJCHPPOK-OKDNLZPVSA-N	Palinavir Deriv. 13	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
WVPSCZBMYQIZMS-QNRWOPMTSA-N	Bila 2185Bs	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
SXPLGDIBIBYDHC-PBIKNJLJSA-N	Ac1L9X2B	0	-2	-2	10	0	2	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N		Lopinavir	Saquinavir	
HJVDBHNPRUSMDC-QNRWOPMTSA-N	1Idb	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
HQARCNFWJWVJSV-OKDNLZPVSA-N	Palinavir Deriv. 18	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
GNNYXHCTPXNFBL-YGPDHOBYSA-N	Chembl90699	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	JGSARLDLIJGVTE-MBNYWOFBSA-N		Lopinavir	Benzylpenicillin	
