inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
ZVMMVSSEAMUNGI-UHFFFAOYSA-N	Chembl147806	0	-2	-2	15	2	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N		Amodiaquine	Mefloquine	
VRXFDHAGFYWGHT-UHFFFAOYSA-N	Desethylamodiaquine	0	-2	-2	15	2	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N		Amodiaquine	Mefloquine	
QGFYFOHMBDMGBZ-UHFFFAOYSA-N	Isoquine	0	-2	-2	13	1	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N		Amodiaquine	Mefloquine	
AYTJXAGPYRAKAF-UHFFFAOYSA-N	Ac1Lkehb	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XEEQGYMUWCZPDN-UHFFFAOYSA-N	Mefloquine	1	1	2	12	1	2	2	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Mefloquine	Amodiaquine	
BXZGSIDSJSGAJE-UHFFFAOYSA-N	Chembl3604734	0	-2	-2	12	1	2	2	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Mefloquine	Amodiaquine	
UYWFGOGKZMUZBS-UHFFFAOYSA-N	Mls000533485	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ODYSAWYGZWJOPM-VYNOCKSYSA-N	Upcmld00Wcrs-6-247	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RJXSUDNVAHALJK-UHFFFAOYSA-N	Chemdiv1_010450	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HVBTZDOCHOTHDH-UHFFFAOYSA-N	Ac1Mfk4J	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KCFYEAOKVJSACF-UHFFFAOYSA-N	Umifenovir	1	3	2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LJECYISEUVKVSC-UHFFFAOYSA-N	Ac1Mil9P	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QTUZZGDVIHVSHA-UHFFFAOYSA-N	Chembl3604701	0	-2	-2	12	1	2	2	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Mefloquine	Amodiaquine	
MWLUZKNOWKFDBX-UHFFFAOYSA-N	CID29168672	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CDSXVXMUMRBIGJ-UHFFFAOYSA-N	Chembl3604735	0	-2	-2	12	1	2	2	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Mefloquine	Amodiaquine	
OVCDSSHSILBFBN-UHFFFAOYSA-N	Amodiaquine	1	2	2	11	1	1	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N		Amodiaquine	Mefloquine	
SLFGIOIONGJGRT-UHFFFAOYSA-N	Cyamemazine	1	-2	-2	10	1	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N		Chlorpromazine	Triflupromazine	
