inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
UYWFGOGKZMUZBS-UHFFFAOYSA-N	Mls000533485	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ODYSAWYGZWJOPM-VYNOCKSYSA-N	Upcmld00Wcrs-6-247	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LJECYISEUVKVSC-UHFFFAOYSA-N	Ac1Mil9P	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RJXSUDNVAHALJK-UHFFFAOYSA-N	Chemdiv1_010450	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AYTJXAGPYRAKAF-UHFFFAOYSA-N	Ac1Lkehb	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HVBTZDOCHOTHDH-UHFFFAOYSA-N	Ac1Mfk4J	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KCFYEAOKVJSACF-UHFFFAOYSA-N	Umifenovir	1	3	2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MWLUZKNOWKFDBX-UHFFFAOYSA-N	CID29168672	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LUMXGICJTFNECJ-UHFFFAOYSA-N	Mls000664919	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N		Umifenovir	Procainamide	
BFKKEPHKHJCDST-UHFFFAOYSA-N	Mls000688464	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RMAXIRGCYLKBAA-UHFFFAOYSA-N	Smr000038888	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZZSBFYCJHLWUNQ-UHFFFAOYSA-N	Mls000042516	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	JDSJDASOXWCHPN-UHFFFAOYSA-N		Umifenovir	Tdzd-8	
DWXRQMRAQORODI-MDZDMXLPSA-N	1L-403S	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CLZSZXFWIQZEED-UHFFFAOYSA-N	Mls000776692	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KWJAZTNSKVNVEC-UHFFFAOYSA-N	3-(4-Bromophenyl)-1-[(4-Hydroxybutyl)Amino]-2-Phenylpentan-3-Ol	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SNKYYZWONBESHP-UHFFFAOYSA-N	Mls000588694	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KWGJYHHZXJJIFJ-UHFFFAOYSA-N	4-(4-Methoxyphenyl)-2,2,5,5-Tetramethyl-2,5-Dihydro-1H-Imidazol-1-Ol 3-Oxide	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DUXABYWEARCSOE-UHFFFAOYSA-N	An-465/42895216	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XRTVUZOZPMBKFC-UHFFFAOYSA-N	Cbmicro_043101	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ROVPZRAZJPITKN-UHFFFAOYSA-N	Methyl 2-Hydroxy-4-(4-Methoxyphenyl)-4-Oxo-2-(Trifluoromethyl)Butanoate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JYLOVBIKEYPSER-UHFFFAOYSA-N	Dimethyl 2-[(Phenoxycarbonyl)Amino]Terephthalate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZUYFYTBCLRZBDF-UHFFFAOYSA-N	Ac1M1Rod	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WOJFAPUTPSWFLJ-INIZCTEOSA-N	5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N		Umifenovir	Pd144418	
MODVAHYVWAMINN-UHFFFAOYSA-N	Mls000704657	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZMINDHZDQBHQJT-UHFFFAOYSA-N	Ethyl 5-Acetyl-6-Hydroxy-2-Imino-1-Methyl-1,2-Dihydropyridine-3-Carboxylate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JDDOFJFMUWAPCW-UHFFFAOYSA-N	Smr000243909	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QNINKHGCRZZIGB-UHFFFAOYSA-N	Chembl167718	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FLPCEDJQHXICRU-UHFFFAOYSA-N	Ac1N4J0B	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OEKQBOSRQSNZJK-UHFFFAOYSA-N	Ac1Lucdf	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NKGYFNQPKZIZCI-UHFFFAOYSA-N	An-465/41990322	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HTXMZVJFAJCANG-UHFFFAOYSA-N	Mls001060821	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N	VDHAWDNDOKGFTD-UHFFFAOYSA-N	Umifenovir	Pd144418	Cinacalcet
VOYATJRBIIBIOP-UUYOSTAYSA-N	VOYATJRBIIBIOP-UUYOSTAYSA-N	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PTBWTJQJRHYZMJ-UHFFFAOYSA-N	St011522	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BJJFGZYMIPZZFS-UHFFFAOYSA-N	Chembl354695	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FMKVZGXGGANQCZ-UHFFFAOYSA-N	3F-088	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UVPMUSJHFUISPH-UHFFFAOYSA-N	Ac1Me3Du	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YDCIZKWYNIMQJI-UHFFFAOYSA-N	3-[(Carboxymethoxy)Carbonyl]-2,4-Diphenylcyclobutanecarboxylic Acid	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QFIIAGASKDBNAF-UHFFFAOYSA-N	Smr000091608	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DVALMABQHOUPAO-UHFFFAOYSA-N	Ac1Mdjtp	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ILBDBQACCMQLRO-GOSISDBHSA-N	Chembl1946652	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	DOMXUEMWDBAQBQ-UHFFFAOYSA-N		Umifenovir	Terbinafine	
VGDJMCOVGPXEGS-UHFFFAOYSA-N	Mls000704185	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DMHQLXUFCQSQQQ-JZJYNLBNSA-N	DMHQLXUFCQSQQQ-JZJYNLBNSA-N	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NIXNGYGWQMXMCA-UHFFFAOYSA-N	2,6-Dibromobenzene-1,4-Diamine	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MDNVOQROJRDHOJ-AATRIKPKSA-N	10X-0858	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ITCRMCFLXLXMHC-UHFFFAOYSA-N	Smr000235895	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	BPBPYQWMFCTCNG-UHFFFAOYSA-N		Umifenovir	PX-12	
QVSJLWVACPRPIK-UHFFFAOYSA-N	Stk075213	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DCCSDBARQIPTGU-HSZRJFAPSA-N	Fesoterodine	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	SGTNSNPWRIOYBX-UHFFFAOYSA-N		Umifenovir	Dexverapamil	
OFTSPHWPCJFQCN-UHFFFAOYSA-N	Chembl321786	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	XPOQHMRABVBWPR-ZDUSSCGKSA-N		Umifenovir	Efavirenz	
UICJUHYDBFXQQS-CMDGGOBGSA-N	Stk037747	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N		Umifenovir	Procainamide	
