inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
AYTJXAGPYRAKAF-UHFFFAOYSA-N	Ac1Lkehb	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LJECYISEUVKVSC-UHFFFAOYSA-N	Ac1Mil9P	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KCFYEAOKVJSACF-UHFFFAOYSA-N	Umifenovir	1	3	2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RJXSUDNVAHALJK-UHFFFAOYSA-N	Chemdiv1_010450	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UYWFGOGKZMUZBS-UHFFFAOYSA-N	Mls000533485	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ODYSAWYGZWJOPM-VYNOCKSYSA-N	Upcmld00Wcrs-6-247	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MWLUZKNOWKFDBX-UHFFFAOYSA-N	CID29168672	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HVBTZDOCHOTHDH-UHFFFAOYSA-N	Ac1Mfk4J	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ONWXIFYYIJRKRF-UHFFFAOYSA-N	N1-(7-Chloroquinolin-4-Yl)-N4,N4-Diethyl-2-(4-Methoxyphenyl)Butane-1,4-Diamine	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
MTCDAAIAIIMJHW-UHFFFAOYSA-N	Nsc10037	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
FTCNBUOQORTZBK-UHFFFAOYSA-N	2-(4-Chlorophenyl)-N-(7-Chloroquinolin-4-Yl)-N',N'-Diethylpentane-1,5-Diamine	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
DSMFZNJRJXGJSS-UHFFFAOYSA-N	Nsc10036	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
ZVMMVSSEAMUNGI-UHFFFAOYSA-N	Chembl147806	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
VRXFDHAGFYWGHT-UHFFFAOYSA-N	Desethylamodiaquine	0	-2	-2	9	1	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N			Amodiaquine		
