inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
QSMKQSRZFQUYLU-AOJVRKHOSA-N	Chembl18066	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
BDBQNBWIQSASDU-UKNNOAMWSA-N	Chembl17915	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
CIGGBZDSUFTKDD-QUUJSONZSA-N	Ac1Mhrw6	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
PSUMJBRVYHIASB-MEROQGEASA-N	Chembl30185	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
WBOWNZHEGFDERP-DYICDNQCSA-N	Chembl278015	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
BVFDLUZVMBYSDL-KGVZJERPSA-N	Chembl317667	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
ROKPQKODUBKEGX-WTGZKXAYSA-N	Chembl275648	0	-2	-2	14	1	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N		Lopinavir	Darunavir	
SGNCRBDRAPGGCK-UHFFFAOYSA-N	Ac1L8Rwl	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
JTPCORSQUAFUJH-UHFFFAOYSA-N	1,2-Ethanediamine, N,N-Diethyl-N'-(7-Iodo-4-Quinolinyl)-	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
KJHKTHWMRKYKJE-SUGCFTRWSA-N	Lopinavir	1	3	3	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
